STATIONS_ID;MESS_DATUM;QUALITAETS_NIVEAU;STRUKTUR_VERSION;LUFTDRUCK_NN;LUFTDRUCK_STATIONSHOEHE;eor
399;2017062013;3;0;10149;10056;eor
399;2017062202;3;0;10154;10056;eor
399;2017070218;3;0;10153;10056;eor
399;2017070702;3;0;10153;10056;eor
399;2017070813;3;0;10152;10056;eor
399;2017070823;3;0;10153;10056;eor
399;2017070904;3;0;10154;10056;eor
399;2017070905;3;0;10154;10056;eor
399;2017073112;3;0;10150;10056;eor
399;2017073113;3;0;10150;10056;eor
399;2017073114;3;0;10149;10056;eor
399;2017080104;3;0;10152;10056;eor
399;2017081719;3;0;10151;10056;eor
399;2017081805;3;0;10152;10056;eor
399;2017082405;3;0;10155;10056;eor
399;2017082615;3;0;10151;10056;eor
399;2017083117;3;0;10153;10056;eor
399;2017091819;3;0;10155;10056;eor
399;2017091823;3;0;10156;10056;eor
399;2017091901;3;0;10156;10056;eor
399;2017100208;3;0;10155;10056;eor
399;2017100702;3;0;10156;10056;eor
399;2017100703;3;0;10156;10056;eor
399;2017100916;3;0;10156;10056;eor
399;2017101812;3;0;10153;10056;eor
399;2017102311;3;0;10156;10056;eor
399;2017110120;3;0;10156;10056;eor
399;2017110121;3;0;10156;10056;eor
399;2017112606;3;0;10159;10056;eor
399;2017120115;3;0;10159;10056;eor
399;2018010621;3;0;10158;10056;eor
399;2018021013;3;0;10159;10056;eor
399;2018021301;3;0;10160;10056;eor
399;2018021523;3;0;10159;10056;eor
399;2018031912;3;0;10159;10056;eor
399;2018032205;3;0;10159;10056;eor
399;2018041508;3;0;10155;10056;eor
399;2018050314;3;0;10153;10056;eor
399;2018051300;3;0;10154;10056;eor
399;2018051419;3;0;10153;10056;eor
399;2018052213;3;0;10151;10056;eor
399;2018053011;3;0;10149;10056;eor
399;2018053102;3;0;10152;10056;eor
399;2018060319;3;0;10152;10056;eor
399;2018060323;3;0;10152;10056;eor
399;2018060717;3;0;10150;10056;eor
399;2018060718;3;0;10151;10056;eor
399;2018060800;3;0;10153;10056;eor
399;2018061613;3;0;10151;10056;eor
399;2018062911;3;0;10150;10056;eor
399;2018071004;3;0;10154;10056;eor
399;2018071223;3;0;10153;10056;eor
399;2018071301;3;0;10153;10056;eor
399;2018071517;3;0;10151;10056;eor
399;2018072318;3;0;10150;10056;eor
399;2018072413;3;0;10149;10056;eor
399;2018072504;3;0;10152;10056;eor
399;2018072513;3;0;10149;10056;eor
399;2018072915;3;0;10149;10056;eor
399;2018080903;3;0;10151;10056;eor
399;2018081616;3;0;10149;10056;eor
399;2018082003;3;0;10152;10056;eor
399;2018082004;3;0;10153;10056;eor
399;2018082622;3;0;10154;10056;eor
399;2018083016;3;0;10153;10056;eor
399;2018090607;3;0;10153;10056;eor
399;2018090721;3;0;10153;10056;eor
399;2018092302;3;0;10156;10056;eor
399;2018093014;3;0;10153;10056;eor
399;2018100210;3;0;10156;10056;eor
399;2018110502;3;0;10156;10056;eor
399;2018110800;3;0;10156;10056;eor
399;2018111123;3;0;10156;10056;eor
399;2018113006;3;0;10160;10056;eor
399;2018113016;3;0;10160;10056;eor
399;2018121622;3;0;10160;10056;eor
399;2018121700;3;0;10160;10056;eor
399;2018121918;3;0;10159;10056;eor
399;2018121921;3;0;10159;10056;eor
399;2018121922;3;0;10159;10056;eor
399;2018123001;3;0;10158;10056;eor
399;2019010722;3;0;10158;10056;eor
399;2019012510;3;0;10161;10056;eor
399;2019020704;3;0;10160;10056;eor
399;2019030121;3;0;10158;10056;eor
399;2019030208;3;0;10158;10056;eor
399;2019032516;3;0;10157;10056;eor
399;2019052514;3;0;10154;10056;eor
399;2019052517;3;0;10154;10056;eor
399;2019052518;3;0;10154;10056;eor
399;2019052600;3;0;10155;10056;eor
399;2019060711;3;0;10152;10056;eor
399;2019061312;3;0;10151;10056;eor
399;2019061320;3;0;10152;10056;eor
399;2019062105;3;0;10153;10056;eor
399;2019070811;3;0;10154;10056;eor
399;2019070814;3;0;10154;10056;eor
399;2019071016;3;0;10152;10056;eor
399;2019071518;3;0;10154;10056;eor
399;2019071519;3;0;10154;10056;eor
399;2019072007;3;0;10152;10056;eor
399;2019073110;3;0;10151;10056;eor
399;2019073113;3;0;10151;10056;eor
399;2019080205;3;0;10153;10056;eor
399;2019080321;3;0;10152;10056;eor
399;2019081316;3;0;10152;10056;eor
399;2019081614;3;0;10152;10056;eor
399;2019081619;3;0;10153;10056;eor
399;2019081620;3;0;10153;10056;eor
399;2019081621;3;0;10153;10056;eor
399;2019081910;3;0;10152;10056;eor
399;2019082808;3;0;10150;10056;eor
399;2019082905;3;0;10152;10056;eor
399;2019090412;3;0;10151;10056;eor
399;2019101408;3;0;10153;10056;eor
399;2019101413;3;0;10152;10056;eor
399;2019102321;3;0;10155;10056;eor
399;2019102505;3;0;10155;10056;eor
399;2019111018;3;0;10158;10056;eor
399;2019111019;3;0;10158;10056;eor
399;2019111701;3;0;10159;10056;eor
399;2019111702;3;0;10159;10056;eor
399;2019111703;3;0;10159;10056;eor
399;2019120523;3;0;10160;10056;eor
399;2019122514;3;0;10157;10056;eor
399;2020010312;3;0;10158;10056;eor
399;2020021900;3;0;10158;10056;eor
399;2020030716;3;0;10157;10056;eor
399;2020041211;3;0;10152;10056;eor
399;2020041319;3;0;10157;10056;eor
399;2020041320;3;0;10157;10056;eor
399;2020041621;3;0;10155;10056;eor
399;2020051213;3;0;10156;10056;eor
399;2020060822;3;0;10153;10056;eor
399;2020060901;3;0;10154;10056;eor
399;2020060903;3;0;10155;10056;eor
399;2020061009;3;0;10154;10056;eor
399;2020061604;3;0;10154;10056;eor
399;2020062007;3;0;10153;10056;eor
399;2020070309;3;0;10153;10056;eor
399;2020070315;3;0;10152;10056;eor
399;2020070317;3;0;10152;10056;eor
399;2020070408;3;0;10152;10056;eor
399;2020070812;3;0;10154;10056;eor
399;2020070813;3;0;10154;10056;eor
399;2020070817;3;0;10153;10056;eor
399;2020071610;3;0;10154;10056;eor
399;2020071611;3;0;10153;10056;eor
399;2020071613;3;0;10153;10056;eor
399;2020071912;3;0;10149;10056;eor
399;2020072011;3;0;10151;10056;eor
399;2020072621;3;0;10153;10056;eor
399;2020080417;3;0;10152;10056;eor
399;2020081309;3;0;10150;10056;eor
399;2020081522;3;0;10151;10056;eor
399;2020081604;3;0;10152;10056;eor
399;2020081610;3;0;10150;10056;eor
399;2020092906;3;0;10155;10056;eor
399;2020093013;3;0;10153;10056;eor
399;2020120220;3;0;10160;10056;eor
399;2020122507;3;0;10159;10056;eor
399;2021010216;3;0;10159;10056;eor
399;2021010217;3;0;10159;10056;eor
399;2021010319;3;0;10160;10056;eor
399;2021010900;3;0;10159;10056;eor
399;2021011410;3;0;10159;10056;eor
399;2021011821;3;0;10159;10056;eor
399;2021021817;3;0;10157;10056;eor
399;2021031021;3;0;10159;10056;eor
399;2021032710;3;0;10157;10056;eor
399;2021040113;3;0;10153;10056;eor
399;2021040907;3;0;10158;10056;eor
399;2021042123;3;0;10158;10056;eor
399;2021050319;3;0;10157;10056;eor
399;2021050818;3;0;10155;10056;eor
399;2021050819;3;0;10155;10056;eor
399;2021061714;3;0;10148;10056;eor
399;2021061801;3;0;10151;10056;eor
399;2021061802;3;0;10151;10056;eor
399;2021061803;3;0;10152;10056;eor
399;2021062217;3;0;10152;10056;eor
399;2021062218;3;0;10152;10056;eor
399;2021070311;3;0;10152;10056;eor
399;2021071202;3;0;10152;10056;eor
399;2021072317;3;0;10151;10056;eor
399;2021080900;3;0;10154;10056;eor
399;2021082009;3;0;10154;10056;eor
399;2021082215;3;0;10153;10056;eor
399;2021082216;3;0;10153;10056;eor
399;2021082217;3;0;10153;10056;eor
399;2021082813;3;0;10153;10056;eor
399;2021083009;3;0;10154;10056;eor
399;2021083017;3;0;10153;10056;eor
399;2021091118;3;0;10152;10056;eor
399;2021091501;3;0;10154;10056;eor
399;2021100200;3;0;10156;10056;eor
399;2021101219;3;0;10157;10056;eor
399;2021111223;3;0;10158;10056;eor
399;2021120608;3;0;10160;10056;eor
399;2021120612;3;0;10159;10056;eor
399;2022020311;3;0;10158;10056;eor
399;2022020515;3;0;10158;10056;eor
399;2022021012;3;0;10156;10056;eor
399;2022021313;3;0;10157;10056;eor
399;2022040322;3;0;10158;10056;eor
399;2022041907;3;0;10157;10056;eor
399;2022042603;3;0;10157;10056;eor
399;2022053110;3;0;10154;10056;eor
399;2022062311;3;0;10150;10056;eor
399;2022062917;3;0;10151;10056;eor
399;2022070400;3;0;10152;10056;eor
399;2022071316;3;0;10149;10056;eor
399;2022071415;3;0;10151;10056;eor
399;2022072502;3;0;10153;10056;eor
399;2022081400;3;0;10151;10056;eor
399;2022082105;3;0;10153;10056;eor
399;2022082115;3;0;10151;10056;eor
399;2022082117;3;0;10152;10056;eor
399;2022082601;3;0;10152;10056;eor
399;2022090707;3;0;10154;10056;eor
399;2022091922;3;0;10156;10056;eor
399;2022100517;3;0;10153;10056;eor
399;2022100519;3;0;10154;10056;eor
399;2022101014;3;0;10154;10056;eor
399;2022101018;3;0;10155;10056;eor
399;2022101405;3;0;10156;10056;eor
399;2022101407;3;0;10156;10056;eor
399;2022101408;3;0;10156;10056;eor
399;2022101409;3;0;10155;10056;eor
399;2022102219;3;0;10154;10056;eor
399;2022110102;3;0;10155;10056;eor
399;2022110110;3;0;10154;10056;eor
399;2022110312;3;0;10155;10056;eor
399;2022110509;3;0;10157;10056;eor
399;2022112423;3;0;10159;10056;eor
399;2023010112;3;0;10154;10056;eor
399;2023010202;3;0;10155;10056;eor
399;2023030416;3;0;10158;10056;eor
399;2023030417;3;0;10158;10056;eor
399;2023041604;3;0;10156;10056;eor
399;2023050917;3;0;10153;10056;eor
399;2023051108;3;0;10153;10056;eor
399;2023060119;3;0;10153;10056;eor
399;2023060815;3;0;10149;10056;eor
399;2023061313;3;0;10152;10056;eor
399;2023061315;3;0;10151;10056;eor
399;2023061316;3;0;10151;10056;eor
399;2023062011;3;0;10152;10056;eor
399;2023062111;3;0;10150;10056;eor
399;2023062217;3;0;10150;10056;eor
399;2023062604;3;0;10152;10056;eor
399;2023062701;3;0;10154;10056;eor
399;2023062806;3;0;10154;10056;eor
399;2023071620;3;0;10151;10056;eor
399;2023071621;3;0;10151;10056;eor
399;2023071820;3;0;10152;10056;eor
399;2023081420;3;0;10151;10056;eor
399;2023081421;3;0;10151;10056;eor
399;2023081423;3;0;10151;10056;eor
399;2023091104;3;0;10153;10056;eor
399;2023091719;3;0;10151;10056;eor
399;2023102311;3;0;10154;10056;eor
399;2015082605;3;0;10173;10075;eor
399;2015082810;3;0;10173;10075;eor
399;2015090701;3;0;10174;10075;eor
399;2015090702;3;0;10175;10075;eor
399;2015100508;3;0;10174;10075;eor
399;2015101700;3;0;10176;10075;eor
399;2015101707;3;0;10176;10075;eor
399;2015110914;3;0;10173;10075;eor
399;2015110915;3;0;10173;10075;eor
399;2015110916;3;0;10173;10075;eor
399;2015112714;3;0;10177;10075;eor
399;2015121120;3;0;10177;10075;eor
399;2015122013;3;0;10174;10075;eor
399;2015122307;3;0;10175;10075;eor
399;2016011603;3;0;10179;10075;eor
399;2016011905;3;0;10182;10075;eor
399;2016020404;3;0;10178;10075;eor
399;2016021813;3;0;10177;10075;eor
399;2016021822;3;0;10178;10075;eor
399;2016021823;3;0;10178;10075;eor
399;2016022004;3;0;10179;10075;eor
399;2016032616;3;0;10174;10075;eor
399;2016032617;3;0;10174;10075;eor
399;2016041101;3;0;10177;10075;eor
399;2016041102;3;0;10177;10075;eor
399;2016041104;3;0;10177;10075;eor
399;2016041111;3;0;10175;10075;eor
399;2016042201;3;0;10176;10075;eor
399;2016050310;3;0;10173;10075;eor
399;2016050720;3;0;10172;10075;eor
399;2016051005;3;0;10174;10075;eor
399;2016052706;3;0;10174;10075;eor
399;2016052707;3;0;10173;10075;eor
399;2016061903;3;0;10173;10075;eor
399;2016062410;3;0;10168;10075;eor
399;2016062711;3;0;10171;10075;eor
399;2016062811;3;0;10172;10075;eor
399;2016070302;3;0;10174;10075;eor
399;2016071508;3;0;10173;10075;eor
399;2016072418;3;0;10169;10075;eor
399;2016072707;3;0;10171;10075;eor
399;2016080119;3;0;10172;10075;eor
399;2016080201;3;0;10173;10075;eor
399;2016080806;3;0;10172;10075;eor
399;2016081015;3;0;10173;10075;eor
399;2016081617;3;0;10173;10075;eor
399;2016081620;3;0;10174;10075;eor
399;2016081702;3;0;10175;10075;eor
399;2016090917;3;0;10170;10075;eor
399;2016091110;3;0;10170;10075;eor
399;2016091315;3;0;10168;10075;eor
399;2016091403;3;0;10171;10075;eor
399;2016092907;3;0;10172;10075;eor
399;2016102505;3;0;10176;10075;eor
399;2016120210;3;0;10177;10075;eor
399;2016121022;3;0;10176;10075;eor
399;2016122503;3;0;10177;10075;eor
399;2016122505;3;0;10177;10075;eor
399;2016122510;3;0;10176;10075;eor
399;2016122518;3;0;10175;10075;eor
399;2017010110;3;0;10178;10075;eor
399;2017010504;3;0;10180;10075;eor
399;2017013008;3;0;10179;10075;eor
399;2017030720;3;0;10178;10075;eor
399;2017041804;3;0;10178;10075;eor
399;2017042202;3;0;10177;10075;eor
399;2017042305;3;0;10177;10075;eor
399;2017042915;3;0;10176;10075;eor
399;2017050122;3;0;10174;10075;eor
399;2017050212;3;0;10175;10075;eor
399;2017050421;3;0;10175;10075;eor
399;2017050609;3;0;10174;10075;eor
399;2017060219;3;0;10171;10075;eor
399;2017060302;3;0;10174;10075;eor
399;2017060805;3;0;10174;10075;eor
399;2017061921;3;0;10170;10075;eor
399;2017071405;3;0;10173;10075;eor
399;2017080206;3;0;10171;10075;eor
399;2017081017;3;0;10170;10075;eor
399;2017081019;3;0;10171;10075;eor
399;2017082323;3;0;10173;10075;eor
399;2017082505;3;0;10173;10075;eor
399;2017090214;3;0;10172;10075;eor
399;2017090301;3;0;10174;10075;eor
399;2017090514;3;0;10171;10075;eor
399;2017090515;3;0;10171;10075;eor
399;2017091920;3;0;10174;10075;eor
399;2017092004;3;0;10175;10075;eor
399;2017100101;3;0;10174;10075;eor
399;2017110106;3;0;10176;10075;eor
399;2017110313;3;0;10174;10075;eor
399;2017111001;3;0;10176;10075;eor
399;2017120708;3;0;10177;10075;eor
399;2017121711;3;0;10178;10075;eor
399;2018020410;3;0;10179;10075;eor
399;2018020912;3;0;10179;10075;eor
399;2018021401;3;0;10180;10075;eor
399;2018031813;3;0;10179;10075;eor
399;2018041504;3;0;10175;10075;eor
399;2018042209;3;0;10172;10075;eor
399;2018050206;3;0;10175;10075;eor
399;2018050208;3;0;10174;10075;eor
399;2018050810;3;0;10171;10075;eor
399;2018051804;3;0;10175;10075;eor
399;2018060307;3;0;10172;10075;eor
399;2018060615;3;0;10170;10075;eor
399;2018061511;3;0;10172;10075;eor
399;2018061603;3;0;10172;10075;eor
399;2018061604;3;0;10172;10075;eor
399;2018061608;3;0;10171;10075;eor
399;2018061720;3;0;10171;10075;eor
399;2018062215;3;0;10173;10075;eor
399;2018062217;3;0;10172;10075;eor
399;2018062904;3;0;10173;10075;eor
399;2018071312;3;0;10171;10075;eor
399;2018072612;3;0;10168;10075;eor
399;2018073020;3;0;10169;10075;eor
399;2018073102;3;0;10170;10075;eor
399;2018073109;3;0;10168;10075;eor
399;2018080103;3;0;10169;10075;eor
399;2018080409;3;0;10168;10075;eor
399;2018080423;3;0;10170;10075;eor
399;2018080500;3;0;10170;10075;eor
399;2018082014;3;0;10171;10075;eor
399;2018082016;3;0;10171;10075;eor
399;2018082215;3;0;10169;10075;eor
399;2018082910;3;0;10171;10075;eor
399;2018090516;3;0;10170;10075;eor
399;2018090518;3;0;10171;10075;eor
399;2018092002;3;0;10171;10075;eor
399;2018092209;3;0;10174;10075;eor
399;2018100312;3;0;10174;10075;eor
399;2018101116;3;0;10171;10075;eor
399;2018102418;3;0;10176;10075;eor
399;2018102419;3;0;10176;10075;eor
399;2018102420;3;0;10176;10075;eor
399;2018110420;3;0;10175;10075;eor
399;2018111207;3;0;10175;10075;eor
399;2018111211;3;0;10174;10075;eor
399;2018111220;3;0;10175;10075;eor
399;2019012123;3;0;10181;10075;eor
399;2019022002;3;0;10177;10075;eor
399;2019032500;3;0;10177;10075;eor
399;2019041006;3;0;10178;10075;eor
399;2019042809;3;0;10176;10075;eor
399;2019042910;3;0;10175;10075;eor
399;2019042911;3;0;10175;10075;eor
399;2019042912;3;0;10175;10075;eor
399;2019050604;3;0;10177;10075;eor
399;2019050610;3;0;10175;10075;eor
399;2019050700;3;0;10176;10075;eor
399;2019050703;3;0;10177;10075;eor
399;2019051120;3;0;10175;10075;eor
399;2019051604;3;0;10176;10075;eor
399;2019052316;3;0;10172;10075;eor
399;2019052318;3;0;10172;10075;eor
399;2019052319;3;0;10173;10075;eor
399;2019052322;3;0;10174;10075;eor
399;2019061002;3;0;10172;10075;eor
399;2019061323;3;0;10172;10075;eor
399;2019061415;3;0;10169;10075;eor
399;2019061812;3;0;10169;10075;eor
399;2019070204;3;0;10173;10075;eor
399;2019071004;3;0;10175;10075;eor
399;2019071012;3;0;10172;10075;eor
399;2019071500;3;0;10173;10075;eor
399;2019071509;3;0;10173;10075;eor
399;2019071510;3;0;10173;10075;eor
399;2019072417;3;0;10168;10075;eor
399;2019072418;3;0;10168;10075;eor
399;2019080110;3;0;10171;10075;eor
399;2019081917;3;0;10171;10075;eor
399;2019090203;3;0;10173;10075;eor
399;2019090819;3;0;10173;10075;eor
399;2019100516;3;0;10175;10075;eor
399;2019102317;3;0;10173;10075;eor
399;2019102508;3;0;10174;10075;eor
399;2019102608;3;0;10174;10075;eor
399;2019102714;3;0;10175;10075;eor
399;2019110109;3;0;10178;10075;eor
399;2019112018;3;0;10177;10075;eor
399;2019112019;3;0;10177;10075;eor
399;2019120519;3;0;10178;10075;eor
399;2019121812;3;0;10176;10075;eor
399;2019122516;3;0;10177;10075;eor
399;2020020907;3;0;10177;10075;eor
399;2020021809;3;0;10177;10075;eor
399;2020021921;3;0;10177;10075;eor
399;2020022012;3;0;10177;10075;eor
399;2020030806;3;0;10179;10075;eor
399;2020031518;3;0;10176;10075;eor
399;2020040320;3;0;10176;10075;eor
399;2020041605;3;0;10176;10075;eor
399;2020041609;3;0;10175;10075;eor
399;2020041705;3;0;10176;10075;eor
399;2020042320;3;0;10173;10075;eor
399;2020050423;3;0;10176;10075;eor
399;2020051409;3;0;10176;10075;eor
399;2020071700;3;0;10173;10075;eor
399;2020071904;3;0;10172;10075;eor
399;2020072711;3;0;10170;10075;eor
399;2020072909;3;0;10172;10075;eor
399;2020072910;3;0;10172;10075;eor
399;2020081218;3;0;10169;10075;eor
399;2020081219;3;0;10169;10075;eor
399;2020081300;3;0;10171;10075;eor
399;2020090118;3;0;10173;10075;eor
399;2020090222;3;0;10173;10075;eor
399;2020090303;3;0;10174;10075;eor
399;2020091203;3;0;10174;10075;eor
399;2020092923;3;0;10174;10075;eor
399;2020100809;3;0;10174;10075;eor
399;2020100916;3;0;10174;10075;eor
399;2020101103;3;0;10177;10075;eor
399;2020111319;3;0;10176;10075;eor
399;2020111917;3;0;10176;10075;eor
399;2021010422;3;0;10179;10075;eor
399;2021010906;3;0;10179;10075;eor
399;2021011815;3;0;10179;10075;eor
399;2021021614;3;0;10178;10075;eor
399;2021030412;3;0;10178;10075;eor
399;2021032714;3;0;10176;10075;eor
399;2021040100;3;0;10174;10075;eor
399;2021040302;3;0;10177;10075;eor
399;2021041916;3;0;10173;10075;eor
399;2021041917;3;0;10173;10075;eor
399;2021041922;3;0;10175;10075;eor
399;2021042209;3;0;10176;10075;eor
399;2021050306;3;0;10177;10075;eor
399;2021052014;3;0;10173;10075;eor
399;2021060113;3;0;10170;10075;eor
399;2021060119;3;0;10172;10075;eor
399;2021061503;3;0;10172;10075;eor
399;2021061614;3;0;10169;10075;eor
399;2021070903;3;0;10172;10075;eor
399;2021071013;3;0;10171;10075;eor
399;2021071106;3;0;10172;10075;eor
399;2021071108;3;0;10170;10075;eor
399;2021071109;3;0;10170;10075;eor
399;2021071110;3;0;10170;10075;eor
399;2021080916;3;0;10171;10075;eor
399;2021080918;3;0;10171;10075;eor
399;2021081103;3;0;10173;10075;eor
399;2021081104;3;0;10173;10075;eor
399;2021090403;3;0;10174;10075;eor
399;2021091209;3;0;10172;10075;eor
399;2021091416;3;0;10171;10075;eor
399;2021092703;3;0;10173;10075;eor
399;2021092908;3;0;10173;10075;eor
399;2021100612;3;0;10173;10075;eor
399;2021102302;3;0;10177;10075;eor
399;2021110700;3;0;10176;10075;eor
399;2021112016;3;0;10175;10075;eor
399;2021112204;3;0;10177;10075;eor
399;2021112421;3;0;10176;10075;eor
399;2022012806;3;0;10177;10075;eor
399;2022012908;3;0;10178;10075;eor
399;2022021103;3;0;10177;10075;eor
399;2022021104;3;0;10177;10075;eor
399;2022021106;3;0;10177;10075;eor
399;2022022306;3;0;10177;10075;eor
399;2022040312;3;0;10177;10075;eor
399;2022041314;3;0;10172;10075;eor
399;2022041315;3;0;10171;10075;eor
399;2022041317;3;0;10172;10075;eor
399;2022041400;3;0;10174;10075;eor
399;2022041817;3;0;10174;10075;eor
399;2022041819;3;0;10175;10075;eor
399;2022041921;3;0;10176;10075;eor
399;2022042008;3;0;10176;10075;eor
399;2022050215;3;0;10172;10075;eor
399;2022050309;3;0;10174;10075;eor
399;2022050503;3;0;10174;10075;eor
399;2022051211;3;0;10172;10075;eor
399;2022051614;3;0;10170;10075;eor
399;2022051920;3;0;10171;10075;eor
399;2022052122;3;0;10174;10075;eor
399;2022052123;3;0;10174;10075;eor
399;2022061220;3;0;10171;10075;eor
399;2022061312;3;0;10171;10075;eor
399;2022061519;3;0;10171;10075;eor
399;2022071423;3;0;10173;10075;eor
399;2022071502;3;0;10174;10075;eor
399;2022072116;3;0;10170;10075;eor
399;2022072117;3;0;10169;10075;eor
399;2022072120;3;0;10171;10075;eor
399;2022072201;3;0;10171;10075;eor
399;2022072203;3;0;10172;10075;eor
399;2022072308;3;0;10173;10075;eor
399;2022072418;3;0;10169;10075;eor
399;2022072422;3;0;10171;10075;eor
399;2022072717;3;0;10172;10075;eor
399;2022072913;3;0;10169;10075;eor
399;2022080223;3;0;10171;10075;eor
399;2022080300;3;0;10171;10075;eor
399;2022082213;3;0;10170;10075;eor
399;2022090316;3;0;10171;10075;eor
399;2022091212;3;0;10172;10075;eor
399;2022092314;3;0;10173;10075;eor
399;2022100300;3;0;10175;10075;eor
399;2022100811;3;0;10173;10075;eor
399;2022101009;3;0;10175;10075;eor
399;2022101317;3;0;10174;10075;eor
399;2022101318;3;0;10174;10075;eor
399;2022102519;3;0;10174;10075;eor
399;2022110515;3;0;10175;10075;eor
399;2022110607;3;0;10177;10075;eor
399;2022112515;3;0;10177;10075;eor
399;2022122004;3;0;10177;10075;eor
399;2023010709;3;0;10176;10075;eor
399;2023032008;3;0;10176;10075;eor
399;2023032009;3;0;10175;10075;eor
399;2023032012;3;0;10175;10075;eor
399;2023041608;3;0;10176;10075;eor
399;2023042114;3;0;10172;10075;eor
399;2023042620;3;0;10176;10075;eor
399;2023042919;3;0;10174;10075;eor
399;2023050607;3;0;10176;10075;eor
399;2023051120;3;0;10172;10075;eor
399;2023052209;3;0;10171;10075;eor
399;2023060203;3;0;10175;10075;eor
399;2023060717;3;0;10169;10075;eor
399;2023060810;3;0;10170;10075;eor
399;2023061005;3;0;10173;10075;eor
399;2023061015;3;0;10169;10075;eor
399;2023061016;3;0;10169;10075;eor
399;2023061513;3;0;10171;10075;eor
399;2023062518;3;0;10169;10075;eor
399;2023062521;3;0;10170;10075;eor
399;2023062522;3;0;10171;10075;eor
399;2023071005;3;0;10171;10075;eor
399;2023071009;3;0;10170;10075;eor
399;2023071010;3;0;10169;10075;eor
399;2023071320;3;0;10172;10075;eor
399;2023071815;3;0;10170;10075;eor
399;2023080919;3;0;10173;10075;eor
399;2023081302;3;0;10171;10075;eor
399;2023081408;3;0;10170;10075;eor
399;2023090917;3;0;10169;10075;eor
399;2023091001;3;0;10172;10075;eor
399;2023091004;3;0;10173;10075;eor
399;2023091013;3;0;10168;10075;eor
399;2023091612;3;0;10170;10075;eor
399;2023092807;3;0;10173;10075;eor
399;2023092922;3;0;10171;10075;eor
399;2023100913;3;0;10175;10075;eor
399;2023101805;3;0;10178;10075;eor
399;2023111717;3;0;10177;10075;eor
399;2023112302;3;0;10178;10075;eor
399;2023120303;3;0;10180;10075;eor
399;2024010623;3;0;10180;10075;eor
399;2015082220;3;0;10199;10103;eor
399;2015091908;3;0;10202;10103;eor
399;2015091909;3;0;10201;10103;eor
399;2015091919;3;0;10201;10103;eor
399;2015092006;3;0;10203;10103;eor
399;2015092509;3;0;10202;10103;eor
399;2015101313;3;0;10205;10103;eor
399;2015101319;3;0;10206;10103;eor
399;2015101322;3;0;10206;10103;eor
399;2015101910;3;0;10204;10103;eor
399;2015101915;3;0;10204;10103;eor
399;2015102001;3;0;10204;10103;eor
399;2015102018;3;0;10203;10103;eor
399;2015102020;3;0;10204;10103;eor
399;2015102508;3;0;10203;10103;eor
399;2015102719;3;0;10203;10103;eor
399;2015110319;3;0;10205;10103;eor
399;2015110400;3;0;10207;10103;eor
399;2015110401;3;0;10207;10103;eor
399;2015110700;3;0;10202;10103;eor
399;2015111307;3;0;10203;10103;eor
399;2015112704;3;0;10207;10103;eor
399;2015120113;3;0;10204;10103;eor
399;2015121215;3;0;10205;10103;eor
399;2015122421;3;0;10203;10103;eor
399;2015122422;3;0;10203;10103;eor
399;2016020521;3;0;10205;10103;eor
399;2016020522;3;0;10205;10103;eor
399;2016020523;3;0;10205;10103;eor
399;2016022816;3;0;10205;10103;eor
399;2016040110;3;0;10204;10103;eor
399;2016050811;3;0;10199;10103;eor
399;2016050902;3;0;10201;10103;eor
399;2016060722;3;0;10200;10103;eor
399;2016062114;3;0;10199;10103;eor
399;2016070322;3;0;10201;10103;eor
399;2016071814;3;0;10200;10103;eor
399;2016071902;3;0;10201;10103;eor
399;2016072004;3;0;10200;10103;eor
399;2016072005;3;0;10200;10103;eor
399;2016081102;3;0;10203;10103;eor
399;2016081309;3;0;10199;10103;eor
399;2016081323;3;0;10200;10103;eor
399;2016081400;3;0;10200;10103;eor
399;2016081402;3;0;10201;10103;eor
399;2016083117;3;0;10198;10103;eor
399;2016083120;3;0;10200;10103;eor
399;2016090107;3;0;10200;10103;eor
399;2016090719;3;0;10199;10103;eor
399;2016091122;3;0;10199;10103;eor
399;2016091200;3;0;10200;10103;eor
399;2016091210;3;0;10197;10103;eor
399;2016092516;3;0;10200;10103;eor
399;2016092823;3;0;10200;10103;eor
399;2016100708;3;0;10204;10103;eor
399;2016100809;3;0;10203;10103;eor
399;2016101110;3;0;10204;10103;eor
399;2016113022;3;0;10206;10103;eor
399;2016121208;3;0;10205;10103;eor
399;2017012811;3;0;10208;10103;eor
399;2017020612;3;0;10208;10103;eor
399;2017021708;3;0;10205;10103;eor
399;2017021709;3;0;10205;10103;eor
399;2017030803;3;0;10206;10103;eor
399;2017032813;3;0;10200;10103;eor
399;2017040608;3;0;10205;10103;eor
399;2017040617;3;0;10203;10103;eor
399;2017040619;3;0;10203;10103;eor
399;2017041807;3;0;10206;10103;eor
399;2017050823;3;0;10206;10103;eor
399;2017052502;3;0;10203;10103;eor
399;2017052517;3;0;10200;10103;eor
399;2017052601;3;0;10202;10103;eor
399;2017052602;3;0;10202;10103;eor
399;2017060100;3;0;10203;10103;eor
399;2017060103;3;0;10203;10103;eor
399;2017060116;3;0;10200;10103;eor
399;2017060121;3;0;10201;10103;eor
399;2017061009;3;0;10200;10103;eor
399;2017061011;3;0;10200;10103;eor
399;2017061014;3;0;10199;10103;eor
399;2017061408;3;0;10202;10103;eor
